FORWARD_TEXT_FORMAT_1.0
STDEP =     0.0000
ENDEP =  2749.9797
RLEV  =     0.1250
CURVENAME =  AC, CAL, CLL8, GR, RILD, RILM, RLL8, RT, SP
END
#DEPTH            AC        CAL       CLL8         GR       RILD       RILM       RLL8         RT         SP
2523.3750     211.391     22.164     34.287     98.724     26.704     27.895     29.165     26.704     61.767
2523.5000     212.641     22.105     34.444     98.785     26.191     27.509     29.033     26.191     61.857
2523.6250     213.939     22.066     34.091     97.984     25.594     27.102     29.333     25.594     61.918
2523.7500     214.843     22.048     34.360     97.368     24.972     26.527     29.104     24.972     61.951
2523.8750     215.358     22.067     37.009     97.738     24.359     25.693     27.020     24.359     61.970
2524.0000     216.009     22.111     41.029     98.570     23.772     24.646     24.373     23.772     61.979
2524.1250     217.703     22.151     44.266    104.393     23.233     23.569     22.591     23.233     61.982
2524.2500     220.322     22.138     45.374    114.223     22.747     22.692     22.039     22.747     61.983
2524.3750     223.030     22.109     46.066    123.436     22.319     22.073     21.708     22.319     61.983
2524.5000     224.756     22.139     46.406    125.254     21.942     21.706     21.549     21.942     61.980
2524.6250     224.594     22.169     45.167    125.593     21.634     21.538     22.140     21.634     61.972
2524.7500     223.133     22.190     42.401    126.794     21.411     21.474     23.584     21.411     61.954
2524.8750     221.338     22.200     40.818    123.189     21.299     21.369     24.499     21.299     61.918
2525.0000     220.323     22.181     41.984    116.349     21.310     21.191     23.818     21.310     61.858
2525.1250     220.904     22.172     44.318    114.377     21.458     21.021     22.564     21.458     61.769
2525.2500     222.239     22.181     45.435    119.492     21.690     21.061     22.009     21.690     61.644
2525.3750     223.190     22.201     42.823    127.195     21.950     21.357     23.352     21.950     61.492
2525.5000     223.070     22.213     38.889    125.562     22.188     21.814     25.714     22.188     61.321
2525.6250     222.146     22.208     36.525    114.623     22.412     22.254     27.378     22.412     61.143
2525.7500     221.424     22.179     37.238    105.688     22.692     22.563     26.854     22.692     60.965
2525.8750     221.176     22.169     39.565    109.385     23.089     22.876     25.275     23.089     60.793
2526.0000     220.937     22.168     40.857    116.503     23.625     23.364     24.476     23.625     60.632
2526.1250     219.688     22.182     39.434    119.060     24.244     24.103     25.359     24.244     60.481
2526.2500     217.124     22.195     36.029    113.591     24.802     25.077     27.755     24.802     60.349
2526.3750     213.611     22.203     31.588    102.159     25.192     26.138     31.658     25.192     60.238
2526.5000     210.189     22.202     28.181     93.917     25.383     27.125     35.485     25.383     60.155
2526.6250     208.553     22.181     27.472     95.766     25.388     27.809     36.401     25.388     60.107
2526.7500     209.172     22.185     29.856    100.103     25.296     27.895     33.494     25.296     60.108
2526.8750     211.560     22.198     35.068    103.746     25.152     27.478     28.516     25.152     60.154
2527.0000     214.575     22.205     40.201    113.214     24.969     26.766     24.875     24.969     60.250
2527.1250     217.015     22.201     43.352    126.455     24.691     26.001     23.067     24.691     60.393
2527.2500     218.566     22.209     44.425    126.424     24.285     25.324     22.510     24.285     60.586
2527.3750     219.397     22.250     43.985    120.478     23.762     24.695     22.735     23.762     60.811
2527.5000     219.896     22.202     43.272    119.153     23.189     24.058     23.110     23.189     61.056
2527.6250     220.577     22.144     42.790    120.662     22.667     23.406     23.370     22.667     61.309
2527.7500     221.603     22.114     42.846    121.125     22.253     22.793     23.340     22.253     61.559
2527.8750     222.614     22.128     43.176    120.909     21.976     22.278     23.161     21.976     61.795
2528.0000     222.956     22.128     43.390    119.954     21.840     21.905     23.047     21.840     62.013
2528.1250     222.071     22.123     43.137    123.004     21.838     21.698     23.182     21.838     62.209
2528.2500     220.606     22.141     42.837    126.825     21.904     21.676     23.344     21.904     62.380
2528.3750     219.458     22.212     42.545    126.517     22.006     21.771     23.505     22.006     62.534
2528.5000     219.312     22.307     41.977    125.839     22.137     21.940     23.822     22.137     62.678
2528.6250     220.192     22.297     41.338    127.441     22.305     22.149     24.191     22.305     62.818
2528.7500     220.986     22.210     40.400    124.761     22.497     22.381     24.752     22.497     62.957
2528.8750     220.799     22.175     39.106    118.013     22.697     22.623     25.572     22.697     63.094
2529.0000     219.430     22.211     38.133    114.500     22.886     22.879     26.224     22.886     63.223
2529.1250     217.626     22.279     37.888    113.760     23.042     23.168     26.394     23.042     63.338
2529.2500     216.472     22.351     38.029    110.340     23.154     23.486     26.296     23.154     63.427
2529.3750     216.328     22.376     38.045    108.153     23.223     23.743     26.285     23.223     63.492
2529.5000     217.102     22.292     38.202    109.385     23.260     23.836     26.177     23.260     63.531
2529.6250     218.701     22.228     39.242    117.704     23.282     23.730     25.483     23.282     63.546
2529.7500     220.653     22.211     41.260    125.962     23.300     23.508     24.236     23.300     63.531
2529.8750     222.278     22.205     42.573    128.181     23.304     23.350     23.489     23.304     63.486
2530.0000     222.803     22.222     41.927    125.315     23.276     23.335     23.851     23.276     63.403
2530.1250     221.801     22.229     40.126    119.430     23.197     23.428     24.921     23.197     63.272
2530.2500     220.203     22.225     38.639    114.716     23.101     23.498     25.880     23.101     63.078
2530.3750     218.990     22.194     38.820    115.055     23.043     23.458     25.760     23.043     62.828
2530.5000     218.916     22.166     39.956    117.612     23.068     23.333     25.028     23.068     62.527
2530.6250     220.316     22.141     40.991    118.321     23.193     23.221     24.396     23.193     62.183
2530.7500     222.265     22.112     40.737    119.276     23.375     23.247     24.548     23.375     61.803
2530.8750     223.783     22.086     39.377    122.203     23.583     23.398     25.396     23.583     61.407
2531.0000     224.239     22.114     38.278    121.548     23.793     23.612     26.124     23.793     61.002
2531.1250     223.573     22.140     37.795    121.125     23.975     23.830     26.459     23.975     60.597
2531.2500     222.431     22.157     37.444    119.815     24.121     24.060     26.707     24.121     60.199
2531.3750     221.148     22.183     36.516    115.732     24.237     24.352     27.385     24.237     59.811
2531.5000     220.060     22.167     35.646    109.616     24.328     24.680     28.053     24.328     59.435
2531.6250     219.859     22.151     35.822    104.301     24.386     24.955     27.916     24.386     59.068
2531.7500     220.844     22.149     36.969    106.681     24.416     25.078     27.049     24.416     58.708
2531.8750     222.856     22.141     37.958    110.433     24.419     25.137     26.345     24.419     58.351
2532.0000     225.279     22.129     38.126    114.716     24.391     25.224     26.229     24.391     58.003
2532.1250     227.060     22.107     37.906    121.155     24.322     25.336     26.381     24.322     57.675
2532.2500     227.330     22.077     37.967    122.018     24.224     25.363     26.339     24.224     57.394
2532.3750     225.543     22.060     38.404    117.273     24.109     25.274     26.039     24.109     57.177
2532.5000     221.828     22.061     38.662    111.049     23.993     25.126     25.865     23.993     57.039
2532.6250     217.150     22.057     38.400    106.858     23.897     24.972     26.042     23.897     56.986
2532.7500     213.067     22.057     37.849    108.491     23.820     24.818     26.421     23.820     57.023
2532.8750     210.501     22.080     37.187    112.343     23.763     24.644     26.891     23.763     57.114
2533.0000     209.969     22.128     37.023    111.573     23.725     24.455     27.010     23.725     57.224
2533.1250     211.854     22.150     37.548    104.886     23.705     24.274     26.633     23.705     57.319
2533.2500     215.070     22.156     38.425    102.575     23.687     24.147     26.025     23.687     57.356
2533.3750     218.503     22.131     39.017    103.284     23.662     24.075     25.630     23.662     57.328
2533.5000     221.372     22.081     38.806    103.531     23.639     24.011     25.769     23.639     57.242
2533.6250     223.559     22.063     38.255    105.379     23.661     23.916     26.141     23.661     57.123
2533.7500     225.287     22.063     38.222    112.805     23.761     23.852     26.163     23.761     57.010
2533.8750     226.155     22.061     38.551    123.004     23.955     23.930     25.940     23.955     56.936
2534.0000     225.613     22.069     38.208    128.581     24.242     24.199     26.173     24.242     56.917
2534.1250     223.485     22.089     36.568    124.483     24.623     24.650     27.347     24.623     56.957
2534.2500     220.705     22.104     34.228    116.934     25.044     25.274     29.216     25.044     57.057
2534.3750     217.879     22.120     32.016    110.371     25.453     25.994     31.234     25.453     57.197
2534.5000     215.309     22.133     30.213    104.455     25.799     26.727     33.099     25.799     57.375
2534.6250     213.266     22.127     28.712     97.984     26.028     27.378     34.829     26.028     57.592
2534.7500     211.985     22.134     28.274     96.629     26.141     27.789     35.369     26.141     57.865
2534.8750     211.747     22.103     29.942    100.757     26.131     27.870     33.398     26.131     58.192
2535.0000     212.597     22.097     32.541    108.676     26.022     27.556     30.731     26.022     58.576
2535.1250     214.330     22.123     35.558    112.405     25.847     26.903     28.123     25.847     59.010
2535.2500     216.458     22.138     38.085    112.559     25.636     26.123     26.257     25.636     59.489
2535.3750     218.889     22.137     39.420    112.620     25.385     25.491     25.368     25.385     59.995
2535.5000     221.466     22.123     39.528    117.304     25.115     25.113     25.299     25.115     60.515
2535.6250     223.163     22.093     38.731    121.155     24.866     24.971     25.819     24.866     61.043
2535.7500     222.735     22.068     37.462    122.966     24.655     25.048     26.694     24.655     61.572
2535.8750     219.727     22.077     35.657    122.758     24.475     25.273     28.045     24.475     62.095
2536.0000     215.144     22.096     34.142    115.155     24.337     25.567     29.290     24.337     62.605
2536.1250     211.415     22.105     34.055    101.805     24.273     25.781     29.364     24.273     63.091
2536.2500     210.163     22.103     35.437     96.182     24.266     25.741     28.219     24.266     63.536
2536.3750     211.468     22.094     37.492     98.524     24.284     25.471     26.672     24.284     63.929
2536.5000     214.349     22.111     38.621    101.004     24.283     25.049     25.893     24.283     64.262
2536.6250     217.342     22.146     38.945    105.749     24.186     24.559     25.677     24.186     64.530
2536.7500     219.317     22.193     39.080    115.640     23.972     24.088     25.589     23.972     64.727
2536.8750     219.953     22.185     38.219    122.881     23.691     23.686     26.165     23.691     64.877
2537.0000     219.614     22.143     37.604    124.483     23.431     23.331     26.593     23.431     64.998
2537.1250     219.222     22.108     38.988    124.114     23.271     22.971     25.649     23.271     65.110
2537.2500     219.464     22.103     41.622    125.469     23.207     22.652     24.026     23.207     65.231
2537.3750     220.291     22.078     41.611    125.716     23.255     22.517     24.032     23.255     65.369
2537.5000     221.343     22.030     39.454    125.777     23.433     22.638     25.346     23.433     65.527
2537.6250     222.338     22.039     37.513    127.318     23.734     22.975     26.657     23.734     65.699
2537.7500     223.045     22.052     36.274    124.360     24.118     23.490     27.568     24.118     65.883
2537.8750     222.970     22.072     33.813    117.027     24.604     24.151     29.574     24.604     66.069
2538.0000     221.702     22.078     30.625    110.895     25.218     24.939     32.653     25.218     66.254
2538.1250     220.028     22.106     29.049    106.982     25.976     25.762     34.424     25.976     66.430
2538.2500     220.489     22.122     29.153    107.321     26.850     26.475     34.302     26.850     66.587
2538.3750     225.415     22.136     28.941    118.999     27.859     27.086     34.553     27.859     66.718
2538.5000     235.483     22.100     26.812    138.904     29.027     27.755     37.297     29.027     66.819
2538.6250     248.900     22.011     23.109    158.500     30.402     28.754     43.272     30.402     66.887
2538.7500     261.242     21.908     19.593    166.173     32.004     30.524     51.038     32.004     66.918
2538.8750     269.857     21.850     17.327    169.223     33.922     33.276     57.714     33.922     66.919
2539.0000     274.170     21.909     15.400    176.156     36.192     37.265     64.935     36.192     66.892
2539.1250     275.234     22.038     12.777    181.548     38.662     42.644     78.266     38.662     66.836
2539.2500     275.555     22.120      8.748    181.795     40.925     49.312    114.315     40.925     66.745
2539.3750     276.252     22.045      5.005    182.842     42.626     55.864    199.781     42.626     66.617
2539.5000     277.578     21.953      3.531    184.907     43.518     60.503    283.230     43.518     66.450
2539.6250     278.791     21.929      3.740    182.288     43.418     61.686    267.352     43.418     66.242
2539.7500     278.402     21.944      5.946    183.335     42.688     58.655    168.178     42.688     65.986
2539.8750     274.928     21.966     11.600    184.691     41.600     53.522     86.208     41.600     65.695
2540.0000     267.433     22.032     20.858    179.022     40.278     48.060     47.943     40.278     65.375
2540.1250     255.606     22.081     29.762    156.898     38.644     43.452     33.600     38.644     65.038
2540.2500     241.947     22.075     34.055    131.324     36.746     40.108     29.365     36.746     64.695
2540.3750     229.073     22.042     33.068    120.169     34.726     37.398     30.241     34.726     64.364
2540.5000     219.351     22.069     31.310    119.183     32.811     34.962     31.939     32.811     64.059
2540.6250     214.181     22.107     29.879    116.256     31.330     32.712     33.469     31.330     63.795
2540.7500     211.570     22.136     28.782    114.400     30.388     30.924     34.744     30.388     63.590
2540.8750     209.882     22.149     26.575    114.685     29.965     29.881     37.630     29.965     63.442
2541.0000     208.268     22.125     23.104    110.209     28.525     29.818     43.282     28.525     63.343
2541.1250     206.821     22.088     20.223    102.822     29.546     30.653     49.448     29.546     63.281
2541.2500     205.965     22.071     19.473     98.539     29.546     31.914     51.354     29.546     63.242
2541.3750     205.948     22.079     21.575    101.374     29.860     32.904     46.350     29.860     63.208
2541.5000     206.630     22.089     24.535    106.889     30.603     33.351     40.759     30.603     63.173
2541.6250     207.462     22.071     26.812    109.570     30.603     33.293     37.296     30.603     63.136
2541.7500     208.121     22.062     28.048    105.657     30.284     32.865     35.653     30.284     63.107
2541.8750     208.925     22.090     28.796    106.181     29.650     32.277     34.726     29.650     63.096
2542.0000     210.178     22.113     28.795    110.864     29.546     31.666     34.729     29.546     63.115
2542.1250     211.281     22.113     27.574    113.884     29.546     31.255     36.266     29.546     63.175
2542.2500     211.205     22.083     25.465    116.718     29.237     31.347     39.270     29.237     63.295
2542.3750     209.987     22.066     23.633    120.786     28.626     31.746     42.315     28.626     63.470
2542.5000     209.173     22.076     23.393    119.399     28.843     31.961     42.748     28.843     63.699
2542.6250     211.713     22.086     25.506    119.800     28.846     31.503     39.206     28.846     63.976
2542.7500     218.143     22.115     29.285    128.304     29.169     30.301     34.147     29.169     64.294
2542.8750     227.118     22.142     31.018    136.808     29.792     29.097     32.239     29.792     64.632
2543.0000     236.182     22.105     29.262    138.565     30.658     28.552     34.174     30.658     64.980
2543.1250     243.353     22.050     25.944    141.738     31.756     29.090     38.544     31.756     65.331
2543.2500     249.665     22.022     21.135    146.237     33.091     30.981     47.316     33.091     65.682
2543.3750     256.925     21.984     13.844    160.842     34.770     33.849     72.233     34.770     66.032
2543.5000     265.840     21.916      8.717    190.607     36.931     37.458    114.714     36.931     66.383
2543.6250     274.734     21.863      6.408    219.510     39.937     41.655    156.052     39.937     66.732
2543.7500     281.230     21.835      5.862    222.591     44.088     46.673    170.597     44.088     67.073
2543.8750     284.750     21.832      4.407    219.078     49.893     52.903    226.923     49.893     67.398
2544.0000     286.103     21.813      2.213    216.952     57.764     61.207    451.876     57.764     67.702
2544.1250     285.695     21.777      1.285    211.252     67.383     73.012    778.420     67.383     67.978
2544.2500     283.654     21.754      1.375    194.582     75.968     91.332    727.477     75.968     68.224
2544.3750     280.797     21.762      2.128    173.414     80.385    113.804    469.962     80.385     68.447
2544.5000     279.612     21.803      3.914    163.430     79.169    131.888    255.495     79.169     68.655
2544.6250     283.220     21.837      5.399    173.660     73.768    134.285    185.230     73.768     68.854
2544.7500     289.826     21.838      5.575    199.481     68.571    116.138    179.385     68.571     69.051
2544.8750     295.647     21.831      5.583    213.224     66.073     92.463    179.101     66.073     69.255
2545.0000     297.300     21.823      6.746    210.974     67.643     74.729    148.231     67.643     69.470
2545.1250     293.401     21.821      9.550    195.599     73.860     66.013    104.717     73.860     69.703
2545.2500     286.815     21.812     12.830    183.705     80.902     64.316     77.941     80.902     69.958
2545.3750     279.769     21.789     10.330    176.310     84.125     66.002     96.810     84.125     70.232
2545.5000     273.933     21.761      6.286    173.352     80.586     70.112    159.095     80.586     70.523
2545.6250     270.918     21.745      4.161    170.764     70.422     74.550    240.353     70.422     70.825
2545.7500     270.524     21.750      3.626    164.355     58.141     74.263    275.803     58.141     71.131
2545.8750     271.625     21.777      3.582    165.248     46.360     66.895    279.198     46.360     71.432
2546.0000     272.632     21.821      4.318    167.251     36.858     53.745    231.611     36.858     71.719
2546.1250     273.371     21.862      6.965    164.293     31.267     38.844    143.571     31.267     71.986
2546.2500     276.210     21.920     15.481    166.157     28.699     26.911     64.597     28.699     72.218
2546.3750     283.442     21.997     31.646    178.560     27.778     19.500     31.600     27.778     72.416
2546.5000     295.211     22.081      7.996    189.714     27.000     16.369    125.062     27.000     72.579
2546.6250     308.832     22.103      1.910    199.173     25.427     16.186    523.454     25.427     72.708
2546.7500     320.165     22.106      0.806    209.403     23.445     17.054   1240.621     23.445     72.802
2546.8750     327.044     22.124      0.876    217.168     21.936     17.347   1141.006     21.936     72.871
2547.0000     329.093     22.107      1.888    221.420     21.861     17.064    529.693     21.861     72.919
2547.1250     327.424     22.057      6.596    225.795     24.017     17.349    151.603     24.017     72.949
2547.2500     325.444     22.000      3.669    234.330     27.619     19.945    272.567     27.619     72.966
2547.3750     325.333     21.964      1.225    248.289     31.749     24.441    816.368     31.749     72.974
2547.5000     327.467     21.971      0.778    267.331     35.579     29.365   1285.046     35.579     72.977
2547.6250     329.593     22.036      1.077    283.477     38.781     33.498    928.857     38.781     72.976
2547.7500     328.759     22.138      2.407    290.718     42.101     37.431    415.413     42.101     72.970
2547.8750     324.148     22.222      4.289    275.835     46.618     43.203    233.162     46.618     72.957
2548.0000     317.233     22.244      3.400    247.087     53.178     51.721    294.117     53.178     72.935
2548.1250     311.071     22.187      2.294    218.154     62.057     62.480    435.922     62.057     72.900
2548.2500     307.520     22.087      1.495    204.042     71.686     74.277    668.704     71.686     72.849
2548.3750     306.474     21.994      1.542    199.481     79.870     84.928    648.362     79.870     72.784
2548.5000     306.543     21.963      1.560    200.190     83.828     91.430    641.225     83.828     72.703
2548.6250     305.851     21.977      1.716    195.722     81.207     90.696    582.640     81.207     72.604
2548.7500     303.960     22.017      2.325    188.266     75.373     81.055    430.097     75.373     72.481
2548.8750     301.652     22.063      4.428    186.725     70.322     67.347    225.811     70.322     72.328
2549.0000     299.861     22.117      9.458    192.210     68.253     54.481    105.733     68.253     72.140
2549.1250     298.747     22.217     14.530    198.434     68.275     46.781     68.822     68.275     71.912
2549.2500     297.701     22.382      3.730    186.294     68.094     47.298    268.120     68.094     71.630
2549.3750     296.821     22.507      1.168    167.559     67.441     52.486    856.469     67.441     71.305
2549.5000     296.602     22.411      0.655    159.825     66.883     58.831   1527.234     66.883     70.943
2549.6250     296.743     22.288      0.634    163.554     66.955     66.414   1576.744     66.955     70.556
2549.7500     295.606     22.239      0.810    171.411     68.137     81.792   1234.612     68.137     70.166
2549.8750     292.018     22.262      0.731    183.829     70.897    106.161   1367.248     70.897     69.802
2550.0000     286.050     22.297      0.681    189.775     74.663    130.380   1468.516     74.663     69.490
2550.1250     278.722     22.233      1.038    182.288     77.657    141.210    963.572     77.657     69.253
2550.2500     271.405     22.163      2.471    171.719     79.069    131.789    404.692     79.069     69.123
2550.3750     264.587     22.129      5.726    164.386     78.905    114.892    174.634     78.905     69.086
2550.5000     258.373     22.179      6.616    156.960     77.000     99.866    151.154     77.000     69.131
2550.6250     252.948     22.225      7.250    145.436     72.817     88.924    137.929     72.817     69.241
2550.7500     248.777     22.237      8.043    140.768     67.464     80.187    124.328     67.464     69.392
2550.8750     246.890     22.223      8.412    143.341     62.200     72.264    118.881     62.200     69.554
2551.0000     248.091     22.208      8.186    146.930     57.831     65.632    122.161     57.831     69.712
2551.1250     252.241     22.188      8.235    153.077     54.723     60.475    121.437     54.723     69.857
2551.2500     256.843     22.190      9.024    155.296     52.501     56.577    110.812     52.501     69.988
2551.3750     259.837     22.210     10.497    157.576     50.879     53.557     95.267     50.879     70.113
2551.5000     260.037     22.200     11.091    158.192     49.528     51.636     90.160     49.528     70.243
2551.6250     257.190     22.214     10.149    152.215     48.259     50.883     98.532     48.259     70.385
2551.7500     253.025     22.257      8.844    145.035     47.049     50.770    113.074     47.049     70.558
2551.8750     249.161     22.314      8.735    142.786     45.996     50.257    114.488     45.996     70.767
2552.0000     247.399     22.344      9.111    144.327     45.344     48.840    109.762     45.344     71.014
2552.1250     249.921     22.302      9.009    155.296     45.556     46.615    111.002     45.556     71.298
2552.2500     255.790     22.218      8.283    169.038     46.559     44.778    120.723     46.559     71.608
2552.3750     262.622     22.178      7.616    172.736     48.154     45.349    131.299     48.154     71.918
2552.5000     267.790     22.139      6.801    168.854     50.167     50.001    147.044     50.167     72.209
2552.6250     270.816     22.126      5.541    166.142     52.410     58.754    180.476     52.410     72.465
2552.7500     274.797     22.115      3.791    171.781     54.367     69.067    263.761     54.367     72.669
2552.8750     281.751     22.102      1.777    185.554     55.858     76.710    562.628     55.858     72.831
2553.0000     290.794     22.088      0.877    203.949     57.406     79.596   1140.882     57.406     72.963
2553.1250     297.919     22.091      0.591    221.235     59.866     78.984   1691.010     59.866     73.075
2553.2500     300.577     22.120      0.448    222.036     63.119     79.901   2233.106     63.119     73.175
2553.3750     299.224     22.134      0.379    206.445     66.903     86.458   2641.496     66.903     73.269
2553.5000     296.392     22.079      0.408    187.896     71.329     98.616   2452.692     71.329     73.352
2553.6250     295.308     21.982      0.666    179.576     76.262    113.257   1500.969     76.262     73.416
2553.7500     296.970     21.899      1.246    177.543     80.265    126.686    802.708     80.265     73.447
2553.8750     300.941     21.870      1.196    176.865     81.765    138.450    836.310     81.765     73.444
2554.0000     306.295     21.871      1.067    173.229     79.642    149.173    937.485     79.642     73.408
2554.1250     311.894     21.877      1.176    167.498     72.818    156.544    850.631     72.818     73.342
2554.2500     315.914     21.905      1.770    165.896     62.608    151.665    564.918     62.608     73.251
2554.3750     316.116     21.951      3.129    170.641     50.719    131.428    319.624     50.719     73.146
2554.5000     310.909     21.970      6.167    178.991     39.349     99.920    162.148     39.349     73.032
2554.6250     300.830     21.988     13.583    184.260     30.567     66.854     73.624     30.567     72.908
2554.7500     290.788     22.025     31.701    182.103     24.280     42.386     31.545     24.280     72.768
2554.8750     284.487     22.045     54.823    175.201     19.987     27.174     18.241     19.987     72.604
2555.0000     283.034     21.964     74.608    175.047     17.095     18.789     13.403     17.095     72.410
2555.1250     284.408     21.911     84.407    182.534     15.202     14.431     11.847     15.202     72.182
2555.2500     284.810     21.928     83.153    191.778     13.766     12.396     12.026     13.766     71.914
2555.3750     283.256     21.969     72.567    195.691     12.596     11.313     13.780     12.596     71.617
2555.5000     281.141     21.930     61.537    194.197     11.625     10.714     16.250     11.625     71.295
2555.6250     281.067     21.903     55.016    189.436     10.886     10.319     18.177     10.886     70.951
2555.7500     283.286     21.906     53.820    191.455     10.373      9.980     18.580     10.373     70.581
2555.8750     286.539     21.887     55.924    190.515     10.128      9.640     17.881     10.128     70.187
2556.0000     289.349     21.880     60.226    186.340     10.173      9.319     16.604     10.173     69.767
2556.1250     290.800     21.878     67.820    190.361     10.503      9.081     14.745     10.503     69.319
2556.2500     291.000     21.851     74.606    195.630     10.973      9.087     13.404     10.973     68.844
2556.3750     289.474     21.828     66.954    188.913     11.482      9.418     14.936     11.482     68.356
2556.5000     285.253     21.867     46.771    179.884     11.945     10.120     21.381     11.945     67.868
2556.6250     277.791     22.012     29.622    165.279     12.314     11.140     33.759     12.314     67.395
2556.7500     270.009     22.080     20.699    143.402     12.702     12.282     48.312     12.702     66.958
2556.8750     265.023     22.067     19.058    127.503     13.262     13.233     52.471     13.262     66.564
2557.0000     263.693     22.098     22.891    123.343     14.095     13.903     43.684     14.095     66.216
2557.1250     262.670     22.215     33.870    122.511     15.211     14.506     29.525     15.211     65.913
2557.2500     257.634     22.220     44.469    121.464     16.425     15.497     22.487     16.425     65.654
2557.3750     248.134     22.125     37.788    117.643     17.578     16.877     26.463     17.578     65.425
2557.5000     237.107     22.073     29.453    113.730     18.529     18.276     33.953     18.529     65.221
2557.6250     228.904     22.073     26.023    108.461     19.230     19.303     38.428     19.230     65.040
2557.7500     224.494     22.054     27.111    102.144     19.894     19.910     36.885     19.894     64.881
2557.8750     222.779     22.031     29.319     97.245     20.701     20.602     34.108     20.701     64.735
2558.0000     222.123     22.069     27.149     95.673     21.689     21.743     36.834     21.689     64.595
2558.1250     221.372     22.036     20.751     92.315     22.729     23.350     48.191     22.729     64.453
2558.2500     220.308     22.024     15.686     90.374     23.678     25.011     63.750     23.678     64.297
2558.3750     219.397     22.095     14.914     92.931     24.497     26.246     67.050     24.497     64.120
2558.5000     219.996     22.205     18.901    100.203     25.181     26.908     52.908     25.181     63.917
2558.6250     225.678     22.258     24.914    110.556     25.703     27.121     40.138     25.703     63.687
2558.7500     238.043     22.229     28.719    116.380     26.089     26.998     34.820     26.089     63.429
2558.8750     255.646     22.174     28.919    119.800     26.325     26.628     34.579     26.325     63.157
2559.0000     272.591     22.105     28.316    122.665     26.360     26.159     35.315     26.360     62.886
2559.1250     278.669     22.008     27.767    123.990     26.120     25.937     36.014     26.120     62.631
2559.2500     271.627     21.931     28.633    121.248     25.700     26.301     34.925     25.700     62.411
2559.3750     255.583     21.953     30.533    117.396     25.207     26.848     32.751     25.207     62.229
2559.5000     238.885     21.982     32.429    111.881     24.767     26.992     30.837     24.767     62.079
2559.6250     230.591     21.925     34.090    108.337     24.575     26.417     29.334     24.575     61.949
2559.7500     230.928     21.832     36.816    112.559     24.687     25.342     27.162     24.687     61.822
2559.8750     235.903     21.769     39.310    117.704     24.989     24.513     25.439     24.989     61.682
2560.0000     240.225     21.787     38.456    121.094     25.210     24.386     26.004     25.210     61.524
2560.1250     239.814     21.801     32.507    121.032     25.008     24.982     30.763     25.008     61.351
2560.2500     235.936     21.789     25.492    118.506     24.361     25.717     39.228     24.361     61.175
2560.3750     231.370     21.809     22.299    117.828     23.359     25.755     44.844     23.359     61.010
2560.5000     229.335     21.845     24.389    119.091     22.177     24.741     41.001     22.177     60.869
2560.6250     233.338     21.843     31.356    120.416     21.075     22.835     31.891     21.075     60.759
2560.7500     242.401     21.916     41.988    122.565     20.201     20.546     23.816     20.201     60.684
2560.8750     253.098     22.186     52.176    129.845     19.541     18.511     19.166     19.541     60.636
2561.0000     260.404     22.614     59.469    137.355     19.009     17.065     16.815     19.009     60.608
2561.1250     259.501     22.513     60.897    137.486     18.557     16.317     16.421     18.557     60.593
2561.2500     252.417     22.306     56.658    132.787     18.171     16.208     17.650     18.171     60.587
2561.3750     242.630     22.215     50.440    128.782     17.874     16.396     19.825     17.874     60.585
2561.5000     233.583     22.013     44.892    120.847     17.718     16.710     22.276     17.718     60.582
2561.6250     227.880     21.892     40.532    113.391     17.835     17.065     24.672     17.835     60.575
2561.7500     225.282     21.849     37.897    109.508     18.234     17.485     26.387     18.234     60.558
2561.8750     224.825     21.850     36.984    106.982     18.886     18.038     27.039     18.886     60.519
2562.0000     225.108     21.860     35.982    106.119     19.710     18.766     27.792     19.710     60.448
2562.1250     224.906     21.887     34.239    105.379     20.587     19.634     29.206     20.587     60.327
2562.2500     224.234     21.888     32.217    101.127     21.372     20.500     31.039     21.372     60.133
2562.3750     223.744     21.865     31.422     98.477     21.991     21.220     31.825     21.991     59.866
2562.5000     223.884     21.898     33.053     98.323     22.466     21.748     30.255     22.466     59.531
2562.6250     224.318     21.940     35.950     99.094     22.896     22.152     27.816     22.896     59.141
2562.7500     224.330     21.948     37.997     93.054     23.406     22.575     26.318     23.406     58.720
2562.8750     224.028     21.940     37.588     90.158     24.066     23.101     26.604     24.066     58.306
2563.0000     224.081     21.944     37.120     94.472     24.921     23.797     26.939     24.921     57.928
2563.1250     224.394     21.965     36.266    102.298     25.995     24.835     27.574     25.995     57.608
2563.2500     223.062     21.976     30.508    104.917     27.129     26.623     32.779     27.129     57.374
2563.3750     218.349     21.956     14.049    101.682     28.102     29.086     71.180     28.102     57.215
2563.5000     210.673     21.898      6.526     93.455     28.723     31.630    153.223     28.723     57.128
2563.6250     203.935     21.844      4.502     82.825     28.963     33.270    222.114     28.963     57.106
2563.7500     202.110     21.795      6.811     78.418     29.066     33.061    146.824     29.066     57.154
2563.8750     205.814     21.785     14.764     86.460     29.112     31.728     67.734     29.112     57.260
2564.0000     212.430     21.823     34.520     98.385     29.014     30.270     28.969     29.014     57.422
2564.1250     217.909     21.822     37.854    102.668     28.580     29.300     26.417     28.580     57.632
2564.2500     221.012     21.806     34.748    102.421     27.842     28.612     28.779     27.842     57.884
2564.3750     222.847     21.775     36.169    106.427     26.926     27.637     27.648     26.926     58.156
