FORWARD_TEXT_FORMAT_1.0
STDEP =   208.0410
ENDEP =  2542.0400
RLEV  =     0.1250
CURVENAME =  AC, CAL, GR, R4_0, RILD, RILM, RLL8, RT
END
#DEPTH            AC        CAL         GR       R4_0       RILD       RILM       RLL8         RT
1969.6660     221.316     22.406     41.926     58.278     36.938     29.810     24.334     36.938
1969.7910     221.368     22.335     44.417     58.000     36.349     29.000     23.840     36.349
1969.9160     220.250     22.251     45.023     57.776     36.164     28.481     24.997     36.164
1970.0410     218.697     22.219     42.934     57.681     36.285     28.485     26.935     36.285
1970.1660     217.305     22.216     43.173     57.778     36.520     29.005     28.518     36.520
1970.2910     216.725     22.230     46.854     58.007     36.715     29.706     29.359     36.715
1970.4160     217.501     22.275     48.891     58.306     36.804     30.290     28.880     36.804
1970.5410     219.304     22.306     46.647     58.612     36.811     30.474     27.325     36.811
1970.6660     220.608     22.324     44.250     58.886     36.730     30.020     26.148     36.730
1970.7910     220.545     22.381     45.526     59.134     36.767     29.317     26.264     36.767
1970.9160     219.667     22.386     48.079     59.376     36.920     28.826     27.255     36.920
1971.0410     219.080     22.250     49.509     59.626     37.146     28.803     28.121     37.146
1971.1660     219.474     22.180     45.158     59.882     37.371     29.170     27.664     37.371
1971.2910     220.299     22.184     40.072     60.125     37.481     29.693     26.794     37.481
1971.4160     220.999     22.187     40.208     60.340     37.454     30.180     26.322     37.454
1971.5410     221.315     22.073     43.979     60.535     37.410     30.421     26.346     37.410
1971.6660     221.120     21.941     46.928     60.753     37.488     30.241     26.226     37.488
1971.7910     220.392     21.802     47.073     61.055     37.678     29.814     26.378     37.678
1971.9160     219.240     21.709     46.580     61.489     37.926     29.360     27.357     37.926
1972.0410     218.257     21.629     44.752     62.065     38.247     29.033     28.461     38.247
1972.1660     218.388     21.564     42.277     62.759     38.657     29.182     28.163     38.657
1972.2910     219.407     21.506     41.445     63.486     38.917     29.735     27.005     38.917
1972.4160     220.503     21.534     43.263     64.189     39.054     30.357     26.440     39.054
1972.5410     220.965     21.648     46.068     64.842     39.266     30.685     26.706     39.266
1972.6660     220.511     21.714     49.597     65.452     39.447     30.912     27.288     39.447
1972.7910     219.481     21.634     53.668     66.065     39.541     30.992     27.882     39.541
1972.9160     218.166     21.466     56.085     66.708     39.649     30.794     28.950     39.649
1973.0410     217.048     21.354     54.809     67.377     39.825     30.371     30.189     39.825
1973.1660     217.098     21.355     52.246     68.021     39.887     30.062     30.663     39.887
1973.2910     218.774     21.390     49.897     68.569     39.799     30.091     29.988     39.799
1973.4160     221.652     21.348     49.568     68.970     39.807     30.403     28.883     39.807
1973.5410     224.126     21.318     49.251     69.220     39.946     30.769     28.299     39.946
1973.6660     223.995     21.313     45.525     69.385     40.007     30.856     28.601     40.007
1973.7910     221.623     21.288     41.735     69.599     39.910     30.667     28.801     39.910
1973.9160     218.479     21.270     37.538     69.931     40.021     30.505     28.596     40.021
1974.0410     215.998     21.242     34.889     70.400     40.704     30.974     28.471     40.704
1974.1660     215.027     21.101     34.870     71.016     41.651     32.286     29.962     41.651
1974.2910     214.974     20.956     35.044     71.752     42.320     33.519     32.320     42.320
1974.4160     214.976     20.830     34.754     72.586     42.877     34.163     34.143     42.877
1974.5410     214.362     20.777     34.760     73.460     43.635     34.304     34.584     43.635
1974.6660     213.201     20.789     34.135     74.263     44.834     34.275     34.099     44.834
1974.7910     212.570     20.799     34.386     74.953     46.537     34.297     33.302     46.537
1974.9160     213.103     20.794     36.088     75.592     48.598     34.545     32.404     48.598
1975.0410     214.621     20.869     37.519     76.321     50.521     35.316     32.116     50.521
1975.1660     216.360     20.978     37.326     77.327     51.797     36.912     32.885     51.797
1975.2910     217.471     21.032     36.572     78.600     52.211     38.632     35.826     52.211
1975.4160     216.913     21.050     36.746     80.050     51.880     39.611     41.260     51.880
1975.5410     214.666     21.087     38.332     81.532     51.268     39.374     47.331     51.268
1975.6660     213.290     21.107     45.282     82.866     51.200     38.298     46.838     51.200
1975.7910     214.051     21.065     53.855     84.014     52.064     37.396     41.095     52.064
1975.9160     215.029     21.004     57.797     85.066     53.735     37.312     35.775     53.735
1976.0410     213.864     21.011     56.859     86.219     55.643     38.090     34.608     55.643
1976.1660     210.923     21.024     55.627     87.749     56.409     39.563     37.019     56.409
1976.2910     208.798     21.004     54.570     89.661     55.533     41.023     40.289     55.533
1976.4160     208.446     20.980     55.351     91.806     53.586     41.572     44.090     53.586
1976.5410     209.895     21.024     63.359     93.938     51.336     40.524     48.233     51.336
1976.6660     212.743     21.157     75.591     95.765     49.225     38.289     49.417     49.225
1976.7910     216.134     21.214     84.824     97.184     47.433     35.739     44.793     47.433
1976.9160     219.549     21.363     85.994     98.110     46.183     33.371     37.925     46.183
1977.0410     222.440     21.518     83.702     98.451     45.119     31.690     31.818     45.119
1977.1660     224.358     21.476     83.219     98.021     43.173     30.967     28.369     43.173
1977.2910     225.827     21.272     83.676     96.976     40.548     30.437     27.036     40.548
1977.4160     227.340     21.210     80.285     95.463     37.852     29.514     26.696     37.852
1977.5410     228.825     21.281     72.330     93.648     35.659     28.258     25.935     35.659
1977.6660     229.527     21.380     63.579     91.634     34.109     27.011     24.390     34.109
1977.7910     229.306     21.436     56.485     89.537     33.000     26.110     23.497     33.000
1977.9160     228.467     21.472     53.694     87.451     32.284     25.484     23.364     32.284
1978.0410     227.352     21.483     54.345     85.507     31.817     25.183     23.565     31.817
1978.1660     226.354     21.452     55.235     83.875     31.554     25.147     23.791     31.554
1978.2910     225.982     21.451     58.097     82.543     31.513     25.235     24.046     31.513
1978.4160     226.424     21.478     63.918     81.462     31.628     25.402     24.244     31.628
1978.5410     227.116     21.523     65.600     80.578     31.837     25.628     24.239     31.837
1978.6660     226.732     21.598     63.273     79.914     32.096     25.956     23.997     32.096
1978.7910     224.966     21.595     62.261     79.468     32.470     26.456     24.039     32.470
1978.9160     222.675     21.546     64.924     79.261     32.962     27.054     24.991     32.962
1979.0410     221.425     21.539     69.082     79.287     33.549     27.530     26.831     33.549
1979.1660     222.708     21.629     71.144     79.512     34.152     27.873     28.123     34.152
1979.2910     225.428     21.717     70.268     79.803     34.763     28.390     27.692     34.763
1979.4160     227.687     21.804     71.210     80.069     35.313     29.191     26.289     35.313
1979.5410     227.836     21.823     75.645     80.236     35.515     29.992     25.833     35.515
1979.6660     225.538     21.791     80.308     80.207     35.126     30.082     27.612     35.126
1979.7910     223.130     21.762     77.822     79.940     34.454     29.217     29.690     34.454
1979.9160     222.571     21.791     68.568     79.367     33.870     27.740     29.614     33.870
1980.0410     224.201     21.882     56.845     78.431     33.380     26.521     26.682     33.380
1980.1660     226.215     21.871     51.753     77.063     32.697     26.284     23.111     32.697
1980.2910     226.837     21.788     50.206     75.405     31.947     26.363     21.205     31.947
1980.4160     226.343     21.763     46.415     73.595     31.287     26.145     21.014     31.287
1980.5410     225.774     21.769     41.155     71.794     30.693     25.584     21.713     30.693
1980.6660     225.430     21.762     40.788     70.168     30.180     25.216     22.548     30.180
1980.7910     224.750     21.644     42.934     68.749     29.980     24.967     23.119     29.980
1980.9160     223.648     21.551     43.282     67.510     30.134     24.821     23.179     30.134
1981.0410     222.629     21.509     42.161     66.390     30.373     24.939     22.772     30.373
1981.1660     222.469     21.513     41.058     65.355     30.454     25.303     22.241     30.454
1981.2910     223.189     21.497     40.710     64.395     30.487     25.663     22.155     30.487
1981.4160     224.311     21.472     40.188     63.552     30.541     25.770     22.626     30.541
1981.5410     225.067     21.530     39.221     62.876     30.682     25.475     23.360     30.682
1981.6660     224.921     21.661     37.790     62.436     31.125     25.114     23.409     31.125
1981.7910     224.522     21.734     35.508     62.199     32.024     25.015     22.305     32.024
1981.9160     224.438     21.723     33.864     62.150     33.111     25.592     21.115     33.111
1982.0410     224.342     21.770     33.574     62.274     34.009     26.911     21.235     34.009
1982.1660     223.040     21.901     37.095     62.595     34.502     28.573     23.423     34.502
1982.2910     221.046     22.068     47.159     63.079     34.687     29.639     26.217     34.687
1982.4160     220.255     22.291     61.244     63.688     34.698     29.858     29.459     34.698
1982.5410     221.947     22.462     71.944     64.332     34.885     29.419     31.890     34.885
1982.6660     224.979     22.426     69.045     64.834     35.368     28.830     30.502     35.368
1982.7910     226.818     22.275     59.926     65.061     35.732     28.403     27.479     35.732
1982.9160     227.163     22.149     49.860     64.947     35.609     28.127     25.232     35.609
1983.0410     227.296     22.046     42.934     64.512     34.932     27.926     24.391     34.932
1983.1660     228.156     21.996     40.027     63.815     33.933     27.694     23.655     33.933
1983.2910     228.785     22.047     38.067     63.009     32.919     27.276     23.007     32.919
1983.4160     228.236     22.151     35.256     62.181     32.101     26.736     22.573     32.101
1983.5410     226.635     22.213     34.000     61.394     31.627     26.260     22.374     31.627
1983.6660     224.938     22.199     38.458     60.718     31.582     25.968     22.276     31.582
1983.7910     223.475     22.209     45.101     60.171     31.685     25.989     22.478     31.685
1983.9160     221.836     22.179     49.394     59.763     31.754     26.398     23.582     31.754
1984.0410     220.085     22.152     48.504     59.465     31.660     26.921     25.719     31.660
1984.1660     219.422     22.115     44.655     59.221     31.593     27.074     27.316     31.593
1984.2910     220.235     22.139     40.381     58.957     31.659     26.980     26.447     31.659
1984.4160     221.687     22.239     39.995     58.632     31.929     27.129     24.300     31.929
1984.5410     222.673     22.237     43.786     58.240     32.402     27.547     23.244     32.402
1984.6660     222.891     22.099     46.754     57.826     33.057     28.021     24.278     33.057
1984.7910     222.977     21.967     45.022     57.472     33.672     28.508     25.550     33.672
1984.9160     223.135     22.161     40.274     57.242     34.074     29.313     26.416     34.074
1985.0410     223.372     22.304     35.662     57.177     34.294     30.342     27.355     34.294
1985.1660     224.042     22.362     34.367     57.306     34.521     31.296     28.061     34.521
1985.2910     225.265     22.427     33.361     57.550     34.797     31.771     28.038     34.797
1985.4160     226.408     22.487     30.963     57.853     35.175     31.884     27.548     35.175
1985.5410     226.389     22.461     29.693     58.189     35.637     31.748     27.291     35.637
1985.6660     224.638     22.354     30.431     58.569     36.069     31.322     27.556     36.069
1985.7910     222.585     22.263     31.730     58.987     36.433     30.837     27.956     36.433
1985.9160     221.494     22.257     33.242     59.429     36.615     30.694     28.201     36.615
1986.0410     221.581     22.319     34.025     59.892     36.436     31.209     28.209     36.436
1986.1660     222.001     22.496     32.400     60.418     35.983     32.111     28.185     35.983
1986.2910     222.041     22.558     31.085     61.026     35.617     32.580     28.251     35.617
1986.4160     221.905     22.561     30.486     61.692     35.322     32.251     28.253     35.322
1986.5410     221.992     22.493     31.253     62.340     34.979     31.427     27.859     34.979
1986.6660     222.237     22.379     34.354     62.872     34.738     30.598     26.982     34.738
1986.7910     222.060     22.208     36.642     63.278     34.578     29.775     26.130     34.578
1986.9160     221.124     22.143     36.533     63.570     34.298     29.166     25.603     34.298
1987.0410     219.591     22.132     34.334     63.748     33.791     28.860     25.282     33.791
1987.1660     218.128     22.117     32.829     63.774     33.143     28.778     24.740     33.143
1987.2910     217.384     22.148     32.491     63.669     32.622     28.291     24.093     32.622
1987.4160     217.611     22.178     32.810     63.454     32.289     27.555     23.530     32.289
1987.5410     218.636     22.226     33.252     63.157     32.135     26.801     23.042     32.135
1987.6660     219.799     22.224     33.961     62.821     32.262     26.375     22.605     32.262
1987.7910     220.302     22.205     35.547     62.546     32.624     26.484     22.825     32.624
1987.9160     220.056     22.221     38.893     62.430     33.076     27.366     24.300     33.076
1988.0410     219.808     22.247     42.393     62.524     33.483     28.868     26.595     33.483
1988.1660     220.758     22.312     41.251     62.789     33.861     30.240     27.890     33.861
1988.2910     222.708     22.350     34.559     63.088     34.287     31.117     27.545     34.287
1988.4160     224.652     22.382     28.681     63.385     34.718     31.407     26.823     34.718
1988.5410     225.685     22.363     28.739     63.728     35.131     31.193     26.834     35.131
1988.6660     225.398     22.305     33.178     64.198     35.492     30.686     27.291     35.492
1988.7910     224.172     22.283     36.359     64.750     35.849     30.207     27.518     35.849
1988.9160     222.210     22.328     40.188     65.292     36.217     29.993     27.363     36.217
1989.0410     219.885     22.438     43.553     65.748     36.403     30.351     27.290     36.403
1989.1660     217.941     22.504     46.077     66.099     36.281     30.910     27.603     36.281
1989.2910     216.756     22.526     47.111     66.410     35.898     30.937     28.600     35.898
1989.4160     216.319     22.510     45.574     66.707     35.308     30.300     29.746     35.308
1989.5410     216.648     22.417     43.321     66.966     34.821     29.380     30.562     34.821
1989.6660     218.133     22.257     41.986     67.091     34.721     28.748     29.265     34.721
1989.7910     220.476     22.087     38.544     67.017     34.946     28.572     27.249     34.946
1989.9160     222.856     21.967     35.101     66.700     35.279     29.086     25.318     35.279
1990.0410     224.364     21.878     33.290     66.143     35.554     30.083     24.423     35.554
1990.1660     224.820     21.814     32.568     65.410     35.575     31.080     24.722     35.575
1990.2910     225.120     21.762     33.084     64.677     35.260     31.502     25.753     35.260
1990.4160     225.489     21.708     34.102     64.079     34.745     31.121     26.722     34.745
1990.5410     225.206     21.673     32.516     63.698     34.274     30.109     26.847     34.274
1990.6660     223.162     21.729     31.286     63.566     34.049     28.954     26.285     34.049
1990.7910     219.886     21.846     34.000     63.572     34.009     27.959     26.286     34.009
1990.9160     217.349     21.931     38.512     63.603     33.983     27.351     26.753     33.983
1991.0410     217.448     21.938     40.407     63.528     33.816     27.265     26.684     33.816
1991.1660     219.935     21.950     41.245     63.186     33.399     27.309     25.136     33.399
1991.2910     222.150     21.996     41.645     62.596     32.918     27.008     23.666     32.918
1991.4160     223.223     22.038     41.387     61.871     32.505     26.568     22.928     32.505
1991.5410     223.708     22.043     41.181     61.178     32.259     26.129     22.973     32.259
1991.6660     224.023     22.044     41.390     60.672     32.265     25.830     23.208     32.265
1991.7910     223.874     22.013     42.845     60.330     32.397     25.544     23.465     32.397
1991.9160     223.576     21.999     47.586     60.102     32.451     25.450     24.104     32.451
1992.0410     223.591     21.959     54.461     59.957     32.426     25.604     25.251     32.426
1992.1660     224.351     21.919     55.382     59.901     32.507     25.770     26.349     32.507
1992.2910     225.424     21.941     52.011     59.909     32.833     25.919     26.151     32.833
1992.4160     226.188     21.951     50.844     59.959     33.520     26.146     24.860     33.520
1992.5410     225.936     21.954     50.128     60.052     34.775     26.604     23.441     34.775
1992.6660     223.927     21.969     45.564     60.264     36.870     27.924     23.270     36.870
1992.7910     220.930     21.991     41.600     60.682     39.442     30.363     25.514     39.442
1992.9160     218.207     21.945     41.068     61.410     42.136     34.064     31.666     42.136
1993.0410     216.637     21.840     45.140     62.542     44.761     38.715     41.407     44.761
1993.1660     215.708     21.791     51.109     64.197     48.075     43.174     50.514     48.075
1993.2910     213.870     21.790     57.349     66.246     52.478     46.643     55.642     52.478
1993.4160     210.802     21.796     59.024     68.553     57.589     49.200     60.277     57.589
1993.5410     207.704     21.767     50.360     70.966     62.834     50.428     67.857     62.834
1993.6660     206.496     21.702     41.999     73.361     67.548     49.957     72.508     67.548
1993.7910     206.865     21.642     39.769     75.681     70.140     49.290     69.160     70.140
1993.9160     207.399     21.592     39.966     77.890     69.396     50.341     61.009     69.396
1994.0410     206.995     21.561     39.492     79.939     66.530     52.150     56.187     66.530
1994.1660     205.947     21.668     40.172     81.720     62.517     50.716     57.851     62.517
1994.2910     205.908     21.832     40.891     83.219     57.869     45.744     58.538     57.869
1994.4160     208.155     21.923     40.294     84.390     52.972     39.796     53.224     52.972
1994.5410     212.779     21.900     37.674     85.158     48.806     35.051     42.704     48.806
1994.6660     218.057     21.862     36.623     85.340     46.438     32.316     33.761     46.438
1994.7910     221.761     21.800     36.288     84.991     44.783     31.175     29.200     44.783
1994.9160     223.538     21.710     34.956     84.177     42.906     31.090     28.282     42.906
1995.0410     224.350     21.717     32.839     83.025     40.883     31.463     28.642     40.883
1995.1660     225.228     21.794     35.034     81.683     39.324     31.638     28.474     39.324
1995.2910     226.145     21.949     38.815     80.333     38.235     31.402     27.506     38.235
1995.4160     226.306     22.070     41.900     79.072     37.642     30.556     26.777     37.642
1995.5410     224.726     22.152     42.083     77.972     37.938     29.357     26.449     37.938
1995.6660     220.866     22.089     41.600     77.174     39.266     28.861     26.753     39.266
1995.7910     216.408     21.933     42.760     76.759     41.012     29.880     28.488     41.012
1995.9160     212.852     21.822     44.743     76.824     42.777     32.685     31.873     42.777
1996.0410     210.629     21.793     46.609     77.430     44.346     36.480     36.309     44.346
1996.1660     209.137     21.856     44.984     78.634     45.502     39.479     39.384     45.502
1996.2910     207.578     21.940     41.361     80.231     46.438     40.373     41.099     46.438
1996.4160     206.128     21.919     37.699     82.075     47.331     39.206     42.323     47.331
1996.5410     206.049     21.869     35.198     84.045     48.098     36.995     43.394     48.098
1996.6660     210.300     21.853     35.340     86.052     48.772     34.785     43.321     48.772
1996.7910     218.763     21.878     34.992     88.018     49.788     33.721     41.062     49.788
1996.9160     228.241     21.940     36.462     89.873     51.134     34.650     37.705     51.134
1997.0410     234.125     21.953     39.376     91.533     52.173     37.446     34.936     52.173
1997.1660     233.357     21.972     39.131     92.885     52.297     40.541     33.546     52.297
1997.2910     228.734     22.027     37.281     93.973     51.903     42.301     32.970     51.903
1997.4160     222.279     22.011     37.674     94.860     51.554     42.817     32.278     51.554
1997.5410     214.947     21.895     39.788     95.633     51.813     41.847     33.701     51.813
1997.6660     208.266     21.813     38.118     96.380     52.999     39.592     38.568     52.999
1997.7910     204.443     21.857     35.475     97.152     54.656     38.080     45.102     54.656
1997.9160     204.502     21.970     33.954     97.953     56.344     39.688     48.716     56.344
1998.0410     207.483     22.015     33.368     98.757     57.821     45.318     49.482     57.821
1998.1660     210.967     22.000     33.877     99.500     58.899     51.158     48.464     58.899
1998.2910     213.341     22.014     36.643    100.114     59.332     51.998     46.742     59.332
1998.4160     214.788     22.009     41.188    100.521     59.055     47.575     43.703     59.055
1998.5410     215.403     22.023     43.875    100.662     58.960     41.546     39.993     58.960
1998.6660     214.526     22.040     43.305    100.518     60.144     38.156     37.663     60.144
1998.7910     212.344     22.054     42.709    100.285     61.915     39.386     38.866     61.915
1998.9160     209.257     22.007     43.611    100.208     63.104     45.927     45.701     63.104
1999.0410     205.129     21.951     44.610    100.543     62.817     55.257     58.633     62.817
1999.1660     200.060     21.977     45.352    101.526     60.561     59.139     73.630     60.561
1999.2910     197.200     22.019     43.547    102.947     57.097     53.989     78.878     57.097
1999.4160     199.030     22.007     43.057    104.489     53.591     44.198     69.998     53.591
1999.5410     204.816     22.004     44.327    105.747     51.227     35.558     53.305     51.227
1999.6660     210.890     22.014     46.841    106.245     50.679     31.033     39.986     50.679
1999.7910     214.589     22.062     50.606    105.981     51.529     30.173     32.977     51.529
1999.9160     215.829     22.100     52.707    105.113     52.845     32.764     30.907     52.845
2000.0410     215.044     22.113     49.819    103.964     53.609     38.298     32.367     53.609
2000.1660     212.668     22.146     45.777    103.017     53.143     44.633     35.964     53.143
2000.2910     209.690     22.121     44.365    102.657     52.120     47.853     39.881     52.120
2000.4160     206.970     22.038     43.920    103.106     51.553     46.325     43.626     51.553
2000.5410     205.165     21.937     41.000    104.412     52.699     41.394     49.637     52.699
2000.6660     205.247     21.864     36.690    106.534     56.266     40.187     58.271     56.266
2000.7910     207.206     21.777     33.870    109.089     61.627     42.661     64.606     61.627
2000.9160     210.040     21.616     33.216    111.881     69.123     49.794     65.046     69.123
2001.0410     212.007     21.498     34.967    114.836     77.969     58.637     63.765     77.969
2001.1660     211.484     21.579     39.408    118.029     82.301     62.552     67.394     82.301
2001.2910     209.132     21.693     42.187    121.469     80.667     58.960     74.100     80.667
2001.4160     206.075     21.763     43.321    125.114     74.370     50.031     79.031     74.370
2001.5410     203.559     21.784     45.139    128.839     66.957     40.469     77.351     66.957
2001.6660     203.330     21.751     48.901    132.425     61.578     34.679     67.664     61.578
2001.7910     206.922     21.728     54.081    135.670     58.398     32.867     56.074     58.398
2001.9160     216.380     21.756     57.471    138.346     55.407     33.815     47.223     55.407
2002.0410     231.279     21.888     58.406    140.183     51.179     35.228     41.945     51.179
2002.1660     244.694     22.088     56.659    140.666     46.638     35.528     36.090     46.638
2002.2910     248.766     22.224     55.093    139.779     42.529     34.582     30.355     42.529
2002.4160     242.816     22.208     55.770    137.583     38.659     32.808     26.639     38.659
2002.5410     232.666     22.120     57.542    134.402     35.430     30.741     25.780     35.430
2002.6660     225.459     21.963     56.688    130.747     33.956     29.264     26.653     33.956
2002.7910     221.823     21.855     52.997    127.209     33.745     28.638     28.277     33.745
2002.9160     219.827     21.822     47.324    124.017     33.898     28.545     30.365     33.898
2003.0410     218.969     21.882     41.412    121.191     33.947     28.418     31.505     33.947
2003.1660     220.603     21.923     36.474    118.658     34.000     28.028     29.346     34.000
2003.2910     223.427     21.996     33.922    116.252     33.700     27.590     26.272     33.700
2003.4160     224.630     22.140     36.128    113.898     32.864     27.188     25.087     32.864
2003.5410     222.756     22.242     44.096    111.560     32.090     26.737     26.944     32.090
2003.6660     220.012     22.259     51.944    109.250     32.202     26.176     29.548     32.202
2003.7910     219.891     22.216     54.203    106.988     32.644     25.564     30.749     32.644
2003.9160     222.544     22.066     51.801    104.774     32.882     24.805     29.672     32.882
2004.0410     225.480     22.049     50.090    102.574     32.895     23.851     27.866     32.895
2004.1660     225.920     22.078     49.081    100.325     32.631     22.921     26.431     32.631
2004.2910     224.693     22.252     45.500     98.001     32.018     22.255     25.024     32.018
2004.4160     223.658     22.404     41.629     95.612     31.080     21.831     23.697     31.080
2004.5410     223.714     22.509     39.569     93.200     30.312     21.507     22.870     30.312
2004.6660     223.926     22.515     40.907     90.849     30.281     21.259     22.871     30.281
2004.7910     223.039     22.410     43.231     88.640     30.588     21.065     23.561     30.588
2004.9160     221.259     22.395     45.884     86.658     31.059     20.857     24.883     31.059
2005.0410     219.716     22.419     47.034     84.955     31.725     20.640     26.165     31.725
2005.1660     219.475     22.274     45.481     83.564     32.274     20.536     26.628     32.274
2005.2910     220.024     22.153     44.701     82.397     32.663     20.665     26.013     32.663
2005.4160     220.355     22.038     46.068     81.435     33.171     21.040     25.004     33.171
2005.5410     219.485     22.009     50.116     80.679     33.988     21.612     24.567     33.988
2005.6660     217.109     22.126     56.057     80.153     34.662     22.208     26.262     34.662
2005.7910     214.972     22.303     62.068     79.787     34.907     22.584     29.699     34.907
2005.9160     215.207     22.294     65.904     79.511     34.622     22.294     33.085     34.622
2006.0410     218.910     22.134     66.476     79.218     34.179     21.868     33.951     34.179
2006.1660     224.633     21.967     59.723     78.725     33.992     21.868     30.084     33.992
2006.2910     228.663     21.844     48.864     77.917     34.095     22.208     25.853     34.095
2006.4160     229.345     21.884     39.727     76.724     34.342     22.629     23.478     34.342
2006.5410     227.515     22.048     36.540     75.160     34.478     22.917     23.112     34.478
2006.6660     225.424     22.145     38.867     73.324     33.887     23.018     23.550     33.887
2006.7910     224.226     22.224     43.599     71.462     32.464     22.901     24.049     32.464
2006.9160     223.460     22.382     48.437     69.744     30.774     22.630     24.488     30.774
2007.0410     222.427     22.606     51.895     68.277     29.707     22.396     25.222     29.707
2007.1660     221.073     22.641     51.659     67.126     29.723     22.231     25.992     29.723
2007.2910     220.067     22.382     49.052     66.197     30.045     21.912     25.794     30.045
2007.4160     219.813     21.956     44.665     65.428     30.209     21.451     24.299     30.209
2007.5410     220.270     21.710     40.368     64.753     30.080     21.083     22.728     30.080
2007.6660     221.066     21.645     37.986     64.110     29.679     21.095     22.408     29.679
2007.7910     221.697     21.684     37.564     63.451     29.204     21.439     22.874     29.204
2007.9160     221.889     21.726     39.327     62.764     28.885     21.956     23.314     28.885
2008.0410     221.402     21.783     39.749     62.065     28.859     22.678     23.467     28.859
2008.1660     219.735     21.802     36.765     61.413     29.153     23.544     23.485     29.153
2008.2910     217.098     21.822     34.367     60.873     29.937     24.495     23.779     29.937
2008.4160     214.309     21.883     32.858     60.503     31.638     25.505     25.222     31.638
2008.5410     212.348     21.964     31.717     60.329     34.214     26.553     28.013     34.214
2008.6660     211.306     22.025     33.777     60.378     36.005     27.536     31.235     36.005
2008.7910     210.092     22.091     37.113     60.587     36.184     28.125     31.557     36.184
2008.9160     208.612     22.147     40.353     60.937     35.359     28.306     30.942     35.359
2009.0410     207.900     22.315     41.851     61.421     34.519     28.297     31.399     34.519
2009.1660     208.989     22.559     42.992     62.051     34.484     28.315     33.261     34.484
2009.2910     210.724     22.594     42.844     62.785     35.601     28.399     35.981     35.601
2009.4160     211.900     22.444     42.358     63.599     37.727     28.335     38.595     37.727
2009.5410     212.472     22.195     45.372     64.468     40.158     28.113     39.422     40.158
2009.6660     213.609     22.017     49.510     65.355     41.434     28.160     36.202     41.434
2009.7910     215.394     22.010     52.572     66.208     41.346     28.667     31.892     41.346
2009.9160     216.396     22.193     54.512     66.997     40.452     29.474     29.851     40.452
2010.0410     215.095     22.465     55.376     67.737     39.440     30.324     30.874     39.440
2010.1660     211.593     22.638     53.580     68.527     39.023     30.855     34.702     39.023
2010.2910     208.555     22.468     48.484     69.476     39.225     31.042     39.187     39.225
2010.4160     207.608     22.164     43.611     70.628     39.918     30.740     42.523     39.918
2010.5410     208.691     21.994     40.871     71.929     41.074     29.885     41.934     41.074
2010.6660     210.606     21.995     40.546     73.196     42.655     29.049     38.271     42.655
2010.7910     212.324     22.191     41.600     74.225     43.445     28.727     34.386     43.445
2010.9160     213.808     22.248     41.725     74.902     42.934     28.822     31.872     42.934
2011.0410     215.190     22.291     39.956     75.225     41.390     28.735     30.510     41.390
2011.1660     216.225     22.383     40.952     75.270     39.764     28.276     30.459     39.764
2011.2910     216.643     22.393     44.714     75.216     38.512     27.676     31.132     38.512
2011.4160     216.615     22.341     47.044     75.138     37.560     27.157     31.525     37.560
2011.5410     216.819     22.254     45.525     75.041     36.954     26.785     30.817     36.954
2011.6660     218.297     22.245     42.067     74.868     36.678     26.774     29.767     36.678
2011.7910     221.297     22.330     40.426     74.599     36.550     26.979     28.928     36.550
2011.9160     225.783     22.418     38.940     74.251     36.505     27.286     28.486     36.505
2012.0410     231.337     22.475     37.442     73.887     36.706     27.447     28.075     36.706
2012.1660     236.995     22.514     36.836     73.621     37.352     28.009     26.912     37.352
2012.2910     241.580     22.557     35.824     73.551     38.195     29.582     25.561     38.195
2012.4160     244.137     22.562     36.920     73.774     39.090     31.799     26.391     39.090
2012.5410     243.776     22.553     39.957     74.353     39.775     33.586     30.455     39.775
2012.6660     239.149     22.564     45.729     75.341     39.924     33.588     36.557     39.924
2012.7910     231.319     22.555     50.677     76.570     39.490     33.202     39.212     39.490
2012.9160     222.453     22.570     51.002     77.866     38.519     32.608     39.035     38.519
2013.0410     215.838     22.651     46.299     79.028     37.495     31.460     37.613     37.495
2013.1660     215.154     22.742     40.081     79.793     36.860     29.754     35.037     36.860
2013.2910     219.081     22.896     36.520     80.091     36.447     28.189     30.792     36.447
2013.4160     224.463     22.997     35.550     79.891     36.068     26.985     26.605     36.068
2013.5410     228.305     23.114     35.998     79.246     35.657     26.510     24.300     35.657
2013.6660     230.175     23.257     38.215     78.276     35.093     27.381     24.192     35.093
2013.7910     232.268     23.327     39.208     77.256     34.384     29.350     24.574     34.384
2013.9160     234.566     23.130     38.876     76.374     33.922     31.564     25.279     33.922
2014.0410     234.727     22.604     38.744     75.740     33.905     32.896     26.516     33.905
2014.1660     230.563     22.036     39.295     75.378     33.971     32.621     27.689     33.971
2014.2910     225.244     21.862     38.061     75.131     33.806     31.787     28.461     33.806
2014.4160     222.322     21.855     37.522     74.898     34.165     31.040     28.482     34.165
2014.5410     222.508     21.849     37.829     74.655     35.585     30.956     27.777     35.585
2014.6660     222.508     21.800     39.228     74.503     37.983     32.800     28.085     37.983
2014.7910     219.383     21.673     42.445     74.574     40.256     36.208     31.946     40.256
2014.9160     213.880     21.569     45.797     74.977     42.046     39.939     38.902     42.046
2015.0410     208.636     21.557     50.761     75.755     43.136     42.321     45.901     43.136
